Campbell Hall DL,vs,North Broward KP,Yale 2019,Octos,https://www.youtube.com/watch?v=twQkYT6FYRI,EU join BRI
Acton Boxborough NH,vs,Bronx OS,Yale 2019,Octos,https://www.youtube.com/watch?v=aIuFtPPf7kw&t=420s,EU join BRI
Ransom Everglades TS,vs,Ridge RS,Yale 2019,Dubs,https://drive.google.com/open?id=1OhTxxuPRCrS2CAaNDG0C95fk4pG-t7Ty,EU join BRI
,,,,,,
North Broward KP,vs,Dalton CY,UK 2019,Dubs,https://www.youtube.com/watch?v=kwo6duua8QY,EU join BRI
,,,,,,
Anderson DC (mav),vs,VIP BL,BR Workshop 2019,Finals,https://www.youtube.com/watch?v=JSBPJ82YytM,EU join BRI
,,,,,,
Demo,vs,Demo,VBI LA II Demo 2019,Demo,https://www.youtube.com/watch?v=I1nrVirPtAI,EU join BRI
,,,,,,
Durham Latin SH,vs,Poly Prep HL,NDF Boston Intensive 2019,R3,https://drive.google.com/open?id=17BrnG96TEmBloK8SM2eyu_5TuOY3w9Jz,EU join BRI
Durham Latin SH,vs,St(rake) Johns DF,NDF Boston Intensive 2019,R2,https://drive.google.com/open?id=1qhN_YU6yc3Hks12V_s9UM7yDsxl2WrGV,EU join BRI
Durham Latin SH,vs,Houston Memorial GM,NDF Boston Intensive 2019,R1,https://drive.google.com/open?id=1cqCIP6adnl8gSgzwi0b3_5-Gn58BQXsT,EU join BRI
RTHS HK,vs,Westlake SY,NDF Boston Intensive 2019,,https://drive.google.com/open?id=1j8l1vTemtseen8_GYCRNzUm2QVP6RiyJ,Intensive Agriculture in Dev Nations
Richard Montgomery GL,vs,Durham Latin SH,NDF Boston Intensive 2019,,https://drive.google.com/open?id=1g3k1e0bQQ1EEHUkGmrEhiGCpIhE6RONh,EU join BRI
,,,,,,
Ravenwood BJ,vs,St Mary's Hall ST,NDF Boston 2019,Finals,"Full Audio, Cross, 1R, 2R, Cross, 1Summ, 2Summ, GCX, 1FF, 2FF",EU join BRI
North Broward KP,vs,RTHS HK,NDF Boston 2019,Dubs,https://www.youtube.com/watch?v=L9FndXIpn-A,EU join BRI
Durham Boxborough MH,vs,Acton Boxborough NH,NDF Boston 2019,,https://drive.google.com/open?id=1Mh02zvch4iHx5i9M4Vk51oNw-wLVUKl4,EU join BRI
Valley Hall GE,vs,Ridge KW,NDF Boston 2019,,https://drive.google.com/open?id=1kakT_xIidvRRU45jJxXEw4DDMgspkcSZ,EU join BRI
Edina MZ,vs,North Broward KP,NDF Boston 2019,Apex Demo,https://www.youtube.com/watch?v=T3tOp1oIKcQ,EU join BRI
Newton Kell SH,vs,Poly Prep FK,NDF Boston 2019,Demo,"AC, NC, CX, AR, NR, CX, AS, NS, GCX, AFF, NFF",EU join BRI
,,,,,,
Plano West LW,vs,Poly Kell FH,NDF San Jose 2019,Demo,"AC, NC, CX, AR, NR, CX, AS, NS, GCX, AFF, NFF",EU join BRI
,,,,,,
Lincoln Sudbury CS,vs,All Saints PT,Nats 2019,Finals,"https://www.youtube.com/watch?v=FBXgdVG5fUk, https://www.speechanddebate.org/nationals-2019-public-forum-debate-finals/",Antitrust on Big Tech
Highland NS,vs,All Saints PT,Nats 2019,R14,https://www.youtube.com/watch?v=xATAJVDitTA,Antitrust on Big Tech
VIP BL,vs,Lake Mary Prep HM,Nats 2019,R14,https://www.youtube.com/watch?v=4ILNbI9bb1Q,Antitrust on Big Tech
VIP BL,vs,University KM,Nats 2019,R12,https://www.youtube.com/watch?v=7SIO16ugEOM&t=1678s,Antitrust on Big Tech
Lincoln Sudbury CS,vs,Theodore Roosevelt AC,Nats 2019,R11,https://www.youtube.com/watch?v=hhueP9YVEgM,Antitrust on Big Tech
Poly Prep FK,vs,Highland NS,Nats 2019,R11,https://www.youtube.com/watch?v=H_Qq1REu9Pw&t=1096s,Antitrust on Big Tech
Clements CH,vs,Colleyville NW,Nats 2019,R7,https://www.youtube.com/watch?v=3RveAeZfRpg,Antitrust on Big Tech
,,,,,,
Acton Boxborough LH,vs,Durham LH,NCFL 2019,R3,https://drive.google.com/open?id=1L2twW1p73ZGIK3Og9anit0T8vUNn2Iac,Prison Rehabilitation
,,,,,,
Blake GJ,vs,Lincoln Sudbury CS,TOC 2019,Finals,https://www.youtube.com/watch?v=LF6LCxS7NMI,India UNSC
Strake DS,vs,Lincoln Sudbury CS,TOC 2019,Semis,https://www.youtube.com/watch?v=vgTm-y8Cor0&t=155s,India UNSC
Lake Mary Prep HM,vs,Blake GJ,TOC 2019,Semis,https://www.youtube.com/watch?v=6JevTcweW0c,India UNSC
Lincoln Sudbury CS,vs,Poly Prep FK,TOC 2019,Quarters,https://www.youtube.com/watch?v=b9az9nAM_Y4,India UNSC
Acton Boxborough LR,vs,Bronx OS,TOC 2019,Runoff,https://www.youtube.com/watch?v=jCmBkE43NDs,India UNSC
VIP BL,vs,Lincoln Sudbury CS,TOC 2019,R7,https://www.youtube.com/watch?v=KPEfw1yw3Z0,India UNSC
Bridgewater IM,vs,Poly Prep FK,TOC 2019,R5,https://www.youtube.com/watch?v=IO_cEOTDKN4&t=55s,India UNSC
,,,,,,
Highland NS,vs,Lake Highland CP,TOC Silver 2019,R7,https://www.youtube.com/watch?v=ONartg9xUv0,India UNSC
Highland NS,vs,Anderson CE,TOC Silver 2019,R3,https://www.youtube.com/watch?v=L8joJqgKaOA,India UNSC
,,,,,,
?,vs,?,Hawaii State 2019,,https://www.youtube.com/watch?v=mIExY2elldE,India UNSC
?,vs,?,Hawaii State 2019,,https://www.youtube.com/watch?v=QrPTZDCgil4,India UNSC
,,,,,,
St John's KM,vs,Blake GJ,Kandi King RR 2019,Semis,https://www.youtube.com/watch?v=1MB-HUYbI1s,India UNSC
,,,,,,
Durham OP,vs,Ardrey Kell HB,NC States 2019,Finals,https://drive.google.com/open?id=1c-1RZzfq4mDW3jWt83JehaRGK2Y3eKP5,Market Rate Housing
,,,,,,
Rocky Mountain JB,vs,Highland NS,Idaho State 2019,Semis,https://www.youtube.com/watch?v=LGpygeevdFo,Market Rate Housing
,,,,,,
Belvidere North GC,vs,William Fremd GM,IHSA State 2019,Finals,https://www.youtube.com/watch?v=BgmMxfGEwPA,Market Rate Housing
,,,,,,
Millburn AZ,vs,Ridge GZ,NJ State 2019,Finals,https://www.youtube.com/watch?v=iIjJ3frCkdI,Market Rate Housing
,,,,,,
Cary SF,vs,Charlotte Catholic SW,Ardrey Kell 2019,Finals,https://drive.google.com/open?id=1RbW5vTdqIQfJSjdV5OIipipsTGklItcd,Market Rate Housing
Cary SF,vs,Riverside DY,Ardrey Kell 2019,Semis,https://drive.google.com/open?id=1a5MJ1ZAqDkZSw5vsLQO1fhjc5KF806j5,Market Rate Housing
,,,,,,
Westlake DS,vs,Plano West FZ,TFA State 2019,Finals,https://www.youtube.com/watch?v=5GoHA49kC_k,Market Rate Housing
,,,,,,
SF Roosevelt GH,vs,Watertown FK,South Dakota 2019,Finals,https://www.youtube.com/watch?v=zH8O8NmoKgg,Saudi Arms Sales
,,,,,,
Mira Loma GS,vs,Mountain View RZ,Berkeley 2019,Trips,https://www.youtube.com/watch?v=7wDEhl6WJl0,Saudi Arms Sales
Campbell Hall DL,vs,La Salle DH,Berkeley 2019,R6,https://www.youtube.com/watch?v=prTdAoghhHo&t=1198s,Saudi Arms Sales
,,,,,,
Gunn Sr BK,vs,Nueva CS,California RR 2019,R4,"Video, Round Analysis",Saudi Arms Sales
Archbishop Mitty VK,vs,College Prep DP,California RR 2019,R7,https://www.youtube.com/watch?v=8FM0AWCTbAQ&t=247s,Saudi Arms Sales
,,,,,,
Poly Prep FK,vs,Bronx OS,Harvard 2019,Finals,"Video, Round Analysis",Saudi Arms Sales
Acton Boxborough LR,vs,Bronx OS,Harvard 2019,Quarters,https://www.youtube.com/watch?v=fMue8AU2pWE&t=859s,Saudi Arms Sales
Lincoln Sudbury CS,vs,Corona del Sol PJ,Harvard 2019,Dubs,https://www.youtube.com/watch?v=SjiQFWibRJk,Saudi Arms Sales
Lake Mary Prep HM,vs,Walt Whitman KK,Harvard 2019,Trips,https://drive.google.com/open?id=1A9PAgXCNQhro_pAsme6keBEY1OSJkx4z,Saudi Arms Sales
,,,,,,
Mission San Jose KM,vs,Gunn Sr BK,Stanford 2019,Quarters,https://www.youtube.com/watch?v=1tDHN3zfOYE,Saudi Arms Sales
Archbishop Mitty VK,vs,University KD,Stanford 2019,Octos,https://www.youtube.com/watch?v=KUVOGGVejQM&t=10s,Saudi Arms Sales
,,,,,,
Bromfield KS,vs,Ridge RW,UPenn 2019,Finals,"Video, Round Analysis",Saudi Arms Sales
Bromfield KS,vs,Hackley BW,UPenn 2019,Semis,https://www.youtube.com/watch?v=Ba80_rXSTEs&t=7s,Saudi Arms Sales
Horace Mann MK,vs,Hackley BW,UPenn 2019,Quarters,https://www.youtube.com/watch?v=-_OuRtohAqY,Saudi Arms Sales
Oakton YZ,vs,Bromfield KS,UPenn 2019,Octos,https://www.youtube.com/watch?v=KOa1DmxKWh4,Saudi Arms Sales
,,,,,,
BASIS Peoria PR,vs,VIP GT,Golden Desert 2019,Finals,https://www.youtube.com/watch?v=izhSiqK42CI,Saudi Arms Sales
,,,,,,
Corona del Sol PJ,vs,Poly Prep FK,Emory 2019,Finals,"Video, Round Analysis",Debt vs Growth
Campbell Hall DL,vs,Theodore Roosevelt AC,Emory 2019,Quarters,youtube.com/watch?v=CnxjlGZSuKA&t=9s,Debt vs Growth
Ames AM,vs,Corona del Sol PJ,Emory 2019,Quarters,https://www.youtube.com/watch?v=FNRJHAxpaD0,Debt vs Growth
Poly Prep FK,vs,Unionville KR,Emory 2019,Octos,https://drive.google.com/open?id=1Chjti6jirPgAwX3mWR1-3Aza7eF1NHCp,Debt
Kempner BS ,vs,Lake Mary Prep HM,Emory 2019,Dubs,https://www.youtube.com/watch?v=Hqdy3W8a-_Y,Debt vs Growth
Ransom Everglades SS,vs,Unionville KR,Emory 2019,Dubs,https://drive.google.com/open?id=1wnC6gRmTKxyvTESAFvdslEYr3WfK3qOH,Debt
Durham HD,vs,Stuyvesant GS,Emory 2019,Trips,https://drive.google.com/open?id=1M1wvCFzTLK-T0SDpfsOUU5GHu42wTavf,Debt
,,,,,,
Unionville KR,vs,North Broward KP,Ivy Street RR 2019,,https://www.youtube.com/watch?v=_nOSVneF6Xw&t=20s,Debt vs Growth
Plano West LW,vs,Corona del Sol PJ,Ivy Street RR 2019,,"Video, Round Analysis",Debt vs Growth
Poly Prep FK,vs,Plano West LW,Ivy Street RR 2019,,https://www.youtube.com/watch?v=WnGgjcfoKsk,Debt vs Growth
Corona del Sol PJ,vs,Campbell Hall DL,Ivy Street RR 2019,,https://www.youtube.com/watch?v=2z5efnN034M&t=4s,Debt vs Growth
Plano West LW,vs,Lake Mary Prep HM,Ivy Street RR 2019,,https://www.youtube.com/watch?v=5twxYdv9b9c&t=1198s,Debt vs Growth
,,,,,,
Durham DK,vs,Ardrey Kell HB,Durham RR 2019,RR,https://drive.google.com/open?id=1ZlAqPQav5SeVmzuPs14H2v46aRJGTpUL,Debt vs Growth
,,,,,,
Cinco Ranch RT,vs,Dulles CL,University of Houston 2019,Finals,https://www.youtube.com/watch?v=LKBQ9hHgkWc,Debt vs Growth
,,,,,,
Cypress Bay BG,vs,Lake Mary Prep HM,Sunvite 2019,Finals,https://www.youtube.com/watch?v=IHXm5XWN0v8,Debt vs Growth
,,,,,,
Corona del Sol PJ,vs,Mission San Jose KM,ASU 2019,Finals,https://www.youtube.com/watch?v=GNsjygSkWMI&t=1460s,Debt vs Growth
Westridge BM,vs,Mission San Jose MK,ASU 2019,Semis,https://drive.google.com/open?id=1Ki22amDY_0ttV7b8uziB8UZCsN2Z6H3k,Debt
Quarry Lane SV,vs,University KY,ASU 2019,Quarters,https://drive.google.com/open?id=14zfC3h5_dqn7puQ00lU8U9rx5rYZVxd-,Debt
Mission San Jose MK,vs,Brophy SK,ASU 2019,Octos,https://drive.google.com/open?id=11-pTpsb2fRsC-ecaCO2OQTo9roUSw2gx,Debt
College Prep DP,vs,Mission San Jose MC,ASU 2019,Dubs,https://drive.google.com/open?id=16hN36F2EZ5ueiMcA7Ym7CqX8AGod944H,Debt
Corona del Sol PJ,vs,Gunn Sr BK,ASU 2019,Dubs,https://www.youtube.com/watch?v=-hqWt1HdCiA,Debt
,,,,,,
Poly Prep FK,vs,Eagan PS,Blake RR 2018,Finals,https://www.youtube.com/watch?v=YBM5hu2A9Bk,Debt vs Growth
Poly Prep FK,vs,Theodore Roosevelt AC,Blake RR 2018,,https://www.youtube.com/watch?v=Og395ZFsI7k,Debt vs Growth
,,,,,,
Stuyvesant LS,vs,Horace Mann MK,Blake 2018,Finals,https://www.youtube.com/watch?v=XyokpPCvrW4,Debt vs Growth
Millard North SN,vs,Horace Mann MK,Blake 2018,Semis,https://www.youtube.com/watch?v=E2e4ohbnNi4,Debt vs Growth
Stuyvesant LS,vs,Theodore Roosevelt AC,Blake 2018,Semis,https://www.youtube.com/watch?v=QopAa6Rg80Y,Debt vs Growth
Blake SW,vs,Delbarton GM,Blake 2018,Trips,https://drive.google.com/open?id=16Ru-wrm1Qun5cpUYopV6GrbBlULjTKoM,Debt
,,,,,,
Unionville KR,vs,Millburn AZ,Princeton 2018,Dubs,https://www.youtube.com/watch?v=oiYkhsb6NEE,Pharma Price Controls
,,,,,,
Durham KO,vs,Cary SF,GMU 2018,Quarters,https://drive.google.com/open?id=1BX1JpppsSiVVXh-xEBbgtlaLtoRZTZVN,Pharma Price Controls
Lake Mary Prep HM,vs,Durham DK,GMU 2018,Quarters,https://www.youtube.com/watch?v=JGOsdNgOq90,Pharma Price Controls
,,,,,,
Cinco Ranch RT,vs,Plano West LW,University of Texas 2018,Semis,https://www.youtube.com/watch?v=1dhAjEc7-4M,Pharma Price Controls
Cinco Ranch RT,vs,Strake DD,University of Texas 2018,Quarters,https://www.youtube.com/watch?v=FG7TqHlSUSI,Pharma Price Controls
,,,,,,
Bronx OS,vs,Lake Highland KO,Glenbrooks 2018,Finals,https://www.youtube.com/watch?v=PPqXsD1vrng,Pharma Price Controls
Bronx OS,vs,Poly Prep FK,Glenbrooks 2018,Semis,https://www.youtube.com/watch?v=69U29ePPbzo,Pharma Price Controls
Eagan PS,vs,Lake Highland KO,Glenbrooks 2018,Semis,https://drive.google.com/open?id=18mO-2sYC60GcAaoav2ivGeeaG6BbenOL,Pharma Price Controls
Corona del Sol PJ,vs,Poly Prep FK,Glenbrooks 2018,Quarters,https://www.youtube.com/watch?v=lELSvo0pXOI&t=29s,Pharma Price Controls
Bronx OS,vs,Theodore Roosevelt AC,Glenbrooks 2018,Quarters,https://drive.google.com/open?id=1nM2qyxWvUmx3Mzmn9oPJAjuHB_qziU7u,Pharma Price Controls
Delbarton PM,vs,Lake Highland KO,Glenbrooks 2018,Quarters,https://drive.google.com/open?id=1CjsvoyYNLUhoqzyHDmzeK9Vq0WsEGz7E,Pharma Price Controls
Lake Mary Prep HM,vs,Theodore Roosevelt AC,Glenbrooks 2018,Octos,"Video, Round Analysis",Pharma Price Controls
Archbishop Mitty KV,vs,Corona del Sol PJ,Glenbrooks 2018,Octos,https://drive.google.com/open?id=1Za7aawTc9M5oS02HdPj3XaihcmMNP1T2,Pharma Price Controls
Lake Mary Prep HM,vs,Plano West LW,Glenbrooks 2018,Dubs,https://www.youtube.com/watch?v=5b24s-zId7g&t=274s,Pharma Price Controls
Lincoln Sudbury CS,vs,Ardrey Kell HB,Glenbrooks 2018,R6,https://www.youtube.com/watch?v=Xom98ka9adU&t=663s,Pharma Price Controls
,,,,,,
Lake Mary Prep HM,vs,Ransom Everglades SS,Cypress Bay 2018,Semis,https://www.youtube.com/watch?v=_iiVFxyZs3c,Pharma Price Controls
,,,,,,
Mission San Jose KM,vs,College Prep DP,Apple Valley 2018,Quarters,https://www.youtube.com/watch?v=s5gvv8EgFPw,Pharma Price Controls
Millard North SN,vs,Blake SW,Apple Valley 2018,Octos,https://www.youtube.com/watch?v=hfwrtdc3010,Pharma Price Controls
,,,,,,
Lake Highland KO,vs,Nova SS,Blue Key RR 2018,,https://www.youtube.com/watch?v=ypB3utA3S18,Pharma Price Controls
,,,,,,
Dulles CL,vs,Kempner BS,Plano West 2018,Quarters,https://www.youtube.com/watch?v=10DbrESR9hw,UNCLOS
,,,,,,
Corona del Sol PJ,vs,Lincoln Sudbury CS,Bronx 2018,Semis,https://www.youtube.com/watch?v=8eo3LqJSPkw,UNCLOS
Lake Highland KO,vs,Acton Boxborough LR,Bronx 2018,Quarters,https://www.youtube.com/watch?v=IHxVmv24u20&t=1611s,UNCLOS
Horace Mann KM,vs,Poly Prep FK,Bronx 2018,Dubs,https://www.youtube.com/watch?v=euXthgYY8Fo,UNCLOS
,,,,,,
VIP BL,vs,Corona del Sol PJ,Presentation 2018,Octos,https://www.youtube.com/watch?v=CbIGpcwbkBY,UNCLOS
,,,,,,
Strake DA,vs,Cinco Ranch JS,CyWoods 2018,Quarters,https://www.youtube.com/watch?v=MtDsUGfU0wE,UNCLOS (basketball)
,,,,,,
Bronx OS,vs,Lake Highland KO,Yale 2018,Finals,https://www.youtube.com/watch?v=siA9SmHyO7M,UNCLOS
Poly Prep FK,vs,Lake Mary Prep HM,Yale 2018,Quarters,https://www.youtube.com/watch?v=RQH6bWY13aU,UNCLOS
,,,,,,
Theodore Roosevelt AC,vs,Capitol BC,UK RR 2018,R7,https://www.youtube.com/watch?v=aum0k0j5ZWY,UNCLOS
Lake Mary Prep HM,vs,Capitol BC,UK RR 2018,R5,https://www.youtube.com/watch?v=VWBfMLTOqZs,UNCLOS
,,,,,,
Ames AM,vs,Acton Boxborough GL,UK 2018,Finals,https://www.youtube.com/watch?v=QGtthmCOQTE&t=1584s,UNCLOS
Dalton CY,vs,Theodore Roosevelt AC,UK 2018,Quarters,https://www.youtube.com/watch?v=rN5uahJGSVM&t=9s,UNCLOS
Lake Mary Prep HM,vs,American Heritage CZ,UK 2018,Dubs,https://www.youtube.com/watch?v=UtO_tXmMuqI&t=3s,UNCLOS
,,,,,,
Mission San Jose KW,vs,Millburn CM,Capitol Debate Babson 2018,Demo,https://www.youtube.com/watch?v=V5ScWKYFVl4&t=6s,UNCLOS
,,,,,,
Durham LH,vs,Fairmont JP (mav),ISD 2018,Finals,https://drive.google.com/open?id=18Fn6sA0aIMtkabN6G9kS8dCLZtKSkUe3,UNCLOS
Durham LH,vs,Blair/Wootton MK,ISD 2018,Semis,https://drive.google.com/open?id=1MW3qMisbpuw8xlBqonB3PqCumcFoR_ry,UNCLOS
,,,,,,
Lake Mary Prep HM,vs,Shanghai American LY,Nats 2018 IPF,Finals,https://www.speechanddebate.org/nationals-2018-international-supplemental-public-forum-debate-exhibition/,NAFTA 
,,,,,,
Mission San Jose KM,vs,Flanagan MS,Nats 2018,Finals,https://www.youtube.com/watch?v=MUnyLbeu7qU,NAFTA
Mission San Jose KM,vs,Lincoln Sudbury CS,Nats 2018,R14,https://www.youtube.com/watch?v=kZvlwBrVfuo&t=764s,NAFTA
Boca Raton BR,vs,La Salle CN,Nats 2018,R12,https://www.youtube.com/watch?v=xL_-5UiQ_hQ,NAFTA
Boca Raton BR,vs,Strake DD,Nats 2018,R11,https://www.youtube.com/watch?v=YSm_L2Dg2Ok,NAFTA
Campbell Hall SS,vs,Altamont CZ,Nats 2018,R9,https://www.youtube.com/watch?v=20GwA2d2Tgk&t=1023s,NAFTA
Plano West LY,vs,Mission San Jose KM,Nats 2018,R7,https://www.youtube.com/watch?v=SlEnilpQGZU&t=2s,NAFTA
Ardrey Kell HB,vs,Lake Mary Prep HM,Nats 2018,R6,https://www.youtube.com/watch?v=XT1pApNdTPI&t=1214s,NAFTA
,,,,,,
Sallemont ZN,vs,Nueva CS,PF Videos Live,Live Stream,https://www.youtube.com/watch?v=CtiSBh_Fi0A,East Africa CounterTerror vs Humanitarian
,,,,,,
Millburn CZ,vs,Walt Whitman MM,TOC 2018,Semis,"Video, Round Analysis",H1B Visas
Acton Boxborough AJ,vs,Mission San Jose KM,TOC 2018,Octos,https://www.youtube.com/watch?v=dBGkSG33c3Q&t=2540s,H1B Visas
Quarry Lane AS,vs,Millburn CZ,TOC 2018,Octos,https://www.youtube.com/watch?v=Metxo9c3w54,H1B Visas
Millburn CZ,vs,Dougherty Valley KJ,TOC 2018,Runoff,https://www.youtube.com/watch?v=fP7JMOAJXd0,H1B Visas
Mission San Jose KM,vs,Strath Haven LS,TOC 2018,R6,https://www.youtube.com/watch?v=gzj7gb8wdsI,H1B Visas
Quarry Lane AS,vs,Corona del Sol JF,TOC 2018,R2,https://www.youtube.com/watch?v=ZIkIu8HzdrY,H1B Visas
,,,,,,
?,vs,?,Hawaii State 2018,,https://www.youtube.com/watch?v=N7FF4NYoxQo,H1B Visas
,,,,,,
Sallemont ZN,vs,Unionville PK,PF Videos Live,Live Stream,https://www.youtube.com/watch?v=Jnq6tq7YKMg&t=1677s,Catalonia
,,,,,,
Carl Sandburg HC,vs,William Fremd BG,IHSA State 2018,Finals,https://www.youtube.com/watch?v=Wd6O0iphZR4,AUMF
,,,,,,
Millburn CZ,vs,Delbarton LT,NJ State 2018,Finals,https://www.youtube.com/watch?v=xsn2A8yHmFM,AUMF
,,,,,,
Harrisburg CD,vs,Harrisburg MC,South Dakota 2018,Finals,https://www.youtube.com/watch?v=mI4LzOuQ2ss,Capital Gains Tax
,,,,,,
Millburn CZ,vs,Nueva CS,Berkeley 2018,Semis,https://www.youtube.com/watch?v=uy__FPK6ohI&t=655s,Capital Gains Tax
La Salle CN,vs,Millburn CZ,Berkeley 2018,Octos,https://www.youtube.com/watch?v=mKhmn5qMlIo,Capital Gains Tax
,,,,,,
Summit CS,vs,Ridge LR,Harvard 2018,Trips,https://www.youtube.com/watch?v=46P4jnPEnFA,Capital Gains Tax
,,,,,,
Mission San Jose KM,vs,College Prep BD,Stanford 2018,Finals,https://www.youtube.com/watch?v=5K_p0G87-kE&list=PLB876170D995E2FF5&index=48,Capital Gains Tax
,,,,,,
Fairmont AG,vs,Learning Leaders HX,JV Stanford 2018,Finals,https://www.youtube.com/watch?v=x84TUi_9y18,Capital Gains Tax
,,,,,,
Millburn CZ,vs,Bronx OS,UPenn 2018,Finals,https://www.youtube.com/watch?v=tn07TLSCHr0,Capital Gains Tax
Half Hollow Hills GT,vs,Summit CS,UPenn 2018,Quarters,https://www.youtube.com/watch?v=PwuLm5ubvIM,Capital Gains Tax
Millburn CZ,vs,Unionville PW,UPenn 2018,Quarters,https://www.youtube.com/watch?v=LNkmNbcB1cU,Capital Gains Tax
,,,,,,
Corona del Sol PJ,vs,Dougherty Valley JS,Golden Desert 2018,Finals,https://www.youtube.com/watch?v=_3TZfdUL5sc,Debt vs Growth
,,,,,,
Munster MI,vs,Munster SI,Indiana State 2018,Finals,https://www.youtube.com/watch?v=kPpjyFnjVYM,Catalonia
,,,,,,
Altamont CZ,vs,Lincoln Sudbury CS,Emory 2018,Dubs,https://www.youtube.com/watch?v=q4e6tipIsTI,Catalonia
,,,,,,
Altamont CZ,vs,Flanagan MS,Ivy Street RR 2018,,https://www.youtube.com/watch?v=4FS-RTy9yVU&t=1186s,Catalonia
Plano West LW,vs,Altamont CZ,Ivy Street RR 2018,,https://www.youtube.com/watch?v=--ng1XSCe7I,Catalonia
Walt Whitman MM,vs,Altamont CZ,Ivy Street RR 2018,,https://www.youtube.com/watch?v=LsWSelqlP3o,Catalonia
,,,,,,
Altamont CZ,vs,Mission San Jose KM,ASU 2018,Finals,https://youtu.be/bXLQ9TUAn5A,Catalonia
La Salle CN,vs,Mission San Jose KM,ASU 2018,Semis,https://www.youtube.com/watch?v=dcsj64PANE0&t=6s,Catalonia
Altamont CZ,vs,Corona del Sol JF,ASU 2018,Quarters,"Video, Round Analysis",Catalonia
Corona del Sol JF,vs,Mission San Jose KM,ASU 2018,R6,https://www.youtube.com/watch?v=1_sVknLFhVs&t=439s,Catalonia
,,,,,,
Millburn CZ,vs,Mission San Jose KM,Blake 2018,Semis,https://www.youtube.com/watch?v=CApI1lRk7SM&t=130s,Catalonia
Acton Boxborough AJ,vs,Mission San Jose KM,Blake 2018,Octos,https://www.youtube.com/watch?v=IRnWHg_xOg0,Catalonia
Acton Boxborough AJ,vs,Newton South GS,Blake 2018,Trips,https://www.youtube.com/watch?v=Og395ZFsI7k,Catalonia
,,,,,,
Quarry Lane AS,vs,Presentation VM,Alta 2017,Finals,https://www.youtube.com/watch?v=q-XCGvKrbS4,Universal Background Checks
,,,,,,
Millburn CZ,vs,Strake HW,Glenbrooks 2017,Finals,https://www.youtube.com/watch?v=TIln0ND1QoE&list=PLB876170D995E2FF5&index=44,Universal Background Checks
Strake DD,vs,Millburn CZ,Glenbrooks 2017,Quarters,https://www.youtube.com/watch?v=jlrSLtpqtTU,Universal Background Checks
Strake HW,vs,Stuyvesant JR,Glenbrooks 2017,Octos,https://www.youtube.com/watch?v=7uqqFHGB314&t=1145s,Universal Background Checks
,,,,,,
Strake HW,vs,Altamont CZ,Apple Valley 2017,Dubs,https://www.youtube.com/watch?v=EwGsoNJ8wig,Universal Background Checks
Poly Prep FS,vs,Southlake Carroll RM,Apple Valley 2017,Trips,https://www.youtube.com/watch?v=bVsTomDDL6Q&t=200s,Universal Background Checks
,,,,,,
Mission San Jose KM,vs,Lincoln Sudbury CR,Bronx 2017,Finals,https://youtu.be/GC4VLXhgTX4,Korean Missile Defense System
Mission San Jose KM,vs,Flanagan MS,Bronx 2017,Semis,https://www.youtube.com/watch?v=KYbiYAX15KI,Korean Missile Defense System
Stuyvesant JR,vs,Mission San Jose KM,Bronx 2017,Quarters,https://www.youtube.com/watch?v=ZtuiJhuIbHE,Korean Missile Defense System
,,,,,,
Newton South GS,vs,Millburn CZ,Yale 2017,Finals,https://www.youtube.com/watch?v=OB3bJ_RN0RY&t=31s,Korean Missile Defense System
Stuyvesant JR,vs,Millburn CZ,Yale 2017,Semis,https://www.youtube.com/watch?v=ywKmLIXMSVA,Korean Missile Defense System
Newton South GS,vs,Poly Prep FS,Yale 2017,Quarters,"Part 1, Part 2",Korean Missile Defense System
Princeton BS,vs,Lincoln Sudbury CS,Yale 2017,Octos,https://www.youtube.com/watch?v=K31cOrZ4aZM,Korean Missile Defense System
Poly Prep SS,vs,Newton South GS,Yale 2017,Dubs,https://www.youtube.com/watch?v=Xo3bFgJKeIQ&t=53s,Korean Missile Defense System
Quarry Lane AS,vs,Dublin Jerome YZ,Yale 2017,Trips,https://www.youtube.com/watch?v=G-sv_6r4qRM,Korean Missile Defense System
,,,,,,
Demo HF,vs,Demo BN,Champion Briefs Demo 2017,Demo,https://www.youtube.com/watch?v=NsNUx8iGVy8,Korean Missile Defense System
,,,,,,
Nova FK,vs,Park Hill MH,Nats 2017,Finals,https://www.speechanddebate.org/nationals-2017-public-forum-debate-finals/,East Africa Counterterror > Human Aid
,,,,,,
Desoto Central NN,vs,Ardrey Kell KW,NCFL 2017,Finals,https://www.youtube.com/watch?v=-MJyPy89b24,Publishing Declassified Sensitive Info
,,,,,,
Mission San Jose WS,vs,Mission San Jose SK,MSJ Debate Showcase 2017,Demo,https://www.youtube.com/watch?v=w6ZQBnCgHKo,Popular Vote vs Electoral College
,,,,,,
Blake GY,vs,Colleyville NL,TOC 2017,Semis,https://drive.google.com/open?id=1RaIVfWrav0j511jvny-hiXyOru3xjqN4,Popular Vote vs Electoral College
Trinity Prep PT,vs,Nueva MS,TOC 2017,Semis,https://www.youtube.com/watch?v=4-2GWjap-8w,Popular Vote vs Electoral College
Ardrey Kell KW,vs,Trinity Prep PT,TOC 2017,Quarters,https://www.youtube.com/watch?v=wwqWJP4YTfo,Popular Vote vs Electoral College
